"","Gene","acarbose/H/24 hr","acarbose/H/24 hr(p)"
"1568889_at","2177",-2.1480649522677537,0.3080620651029416
"1561085_at","153910",-2.148947093821968,0.1443839986720753
"1565034_s_at","3899",-2.1489748967394764,0.43367407142445336
"1561336_at","1776",-2.149717543085756,0.4599849360009389
"239222_at","11092",-2.151051127914156,0.3130210662208436
"224287_at","",-2.151156204651677,0.39638177909977207
"233668_at","",-2.152189648989897,0.5283861906992833
"234548_at","",-2.152917105736501,0.17904532983295895
"226766_at","6092",-2.1534086211170553,0.5077245524632077
"1558945_s_at","100507353",-2.1534875052627247,0.5168624848159692
"227839_at","55777",-2.153586866073486,0.009607787038004504
"215586_at","",-2.153873677584161,0.1487700773566115
"235336_at","",-2.1547628635292337,0.45959016307514633
"244856_at","",-2.1557376150218004,0.34963046382779683
"210998_s_at","3082",-2.1558363832126575,0.3777063208871325
"243984_at","",-2.1566711334545228,0.545761738527042
"207413_s_at","6331",-2.1583918664340676,0.08689306241033612
"232081_at","",-2.1584157421948493,0.293263125362995
"205523_at","1404",-2.158505344212359,0.48572538524984643
"206759_at","2208",-2.159186347578586,0.13148056199537922
"229423_at","1111",-2.1593361295990423,0.18622088360877265
"233176_at","100507642",-2.1593814498399286,0.5496450526562774
"215911_x_at","492",-2.159981878520015,0.45807184331943707
"1570188_at","9970",-2.160101157516592,0.3987740015214657
"1556760_a_at","",-2.1603184015341728,0.44721335885521063
"208480_s_at","368",-2.161181788025386,0.3069257809359881
"1559595_at","728084",-2.1612372215100115,0.025561632538972017
"233915_at","285600",-2.1621670219650393,0.5216606836630489
"241461_at","",-2.163965716820085,0.5085890358240283
"239184_at","",-2.16506110025914,0.39503650106875976
"230586_s_at","",-2.165700553526534,0.5150880610952779
"206456_at","2558",-2.165931529611425,0.4990238612961091
"228631_s_at","146542",-2.1674240013692874,0.4438133011817784
"1557162_at","146378",-2.168209945018574,0.18367170504665098
"202156_s_at","10659",-2.1686242707992642,0.5479385092982276
"237870_at","4835",-2.1690842588734505,0.04207384275911116
"226424_at","828",-2.1710345908931274,0.16435403350687391
"1563310_a_at","",-2.171198609330184,0.4383205445894001
"239593_at","155006",-2.171596070215018,0.35131981602858586
"207897_at","1395",-2.1721040740908175,0.21763743216770967
"243387_at","55897",-2.172892063960775,0.2720607394556448
"1562054_at","139420",-2.1731753318809552,0.5128008283724406
"1561200_at","200403",-2.173594487389725,0.4435156363988034
"1566203_at","",-2.1739919948777318,0.4782927661417175
"1560570_a_at","",-2.1740393595357195,0.4958786873696044
"222963_s_at","11141",-2.176082372339323,0.5251764037905969
"227189_at","57699",-2.1768643764784734,0.1945368071873641
"220903_at","85476",-2.1773180715679787,0.4847412149381096
"244021_at","",-2.1781907647734173,0.5388479639296849
"231966_at","55607",-2.1782108011631154,0.4702461198535841
"224256_at","100129449",-2.1788095271663837,0.37460794350677634
"206970_at","6900",-2.179081352208931,0.48302330183697056
"231206_at","",-2.1794310892672795,0.3833674646315368
"243800_at","9971",-2.1796250150499237,0.004270287113068012
"217401_at","",-2.1798642554085044,0.5218663889079194
"222915_s_at","55024",-2.180228354450059,0.08050918407178126
"239387_at","",-2.1803340923143866,0.502039069307521
"233499_at","57554",-2.1806496273426808,0.1498315835547472
"243905_at","387895",-2.180882576436737,0.5600809987078134
"1566888_at","63892",-2.181945111157798,0.03813699408767818
"227344_at","10320",-2.182464463577005,0.3549463502733255
"234069_at","",-2.1841143493081714,0.042645289197291006
"222950_at","79815",-2.184216593267586,0.46588369162481935
"216758_at","",-2.184582541707773,0.0894069758559963
"1562365_at","286177",-2.1853524952148655,0.5270605129299832
"207818_s_at","3363",-2.1855218618182635,0.2702042241841724
"1569724_at","",-2.186063847260593,0.5357613354131694
"232501_at","",-2.186159301896884,0.13021654603080862
"214966_at","2901",-2.186525387541688,0.5131122375295765
"1556209_at","9976",-2.1880329237354883,0.33865618341890324
"244731_at","",-2.1882454493295778,0.4604837986221079
"243159_x_at","",-2.188308921519098,0.4826280816962978
"224071_at","50604",-2.188534197066628,0.23008083771766077
"208058_s_at","4248",-2.1887417470225317,0.522640661459119
"231888_at","",-2.1894555364608057,0.23348994942706197
"205151_s_at","9865",-2.1902718804699,0.32767357084799387
"227578_at","100128191",-2.1904296114650226,0.36087201872468666
"229691_at","100128927",-2.190484682224021,0.4511750481655087
"240671_at","",-2.1911731429527452,0.4891742438453423
"237956_s_at","133874",-2.191211891931191,0.4215443052097879
"227210_at","57713",-2.191499794880659,0.4680785676037054
"1560513_at","400568",-2.1922116351769523,0.5236589869253302
"240944_at","",-2.192556372937317,0.5321420243941899
"218621_at","51409",-2.192840938604873,0.07449241222360194
"206871_at","1991",-2.193768024818502,0.26602660975054404
"242714_at","",-2.193924944362891,0.2104565507099518
"1561165_a_at","245911",-2.195131450782439,0.09614449191700215
"1560315_at","113263",-2.1951986751922776,0.0695296810634825
"226034_at","1846",-2.198113204274478,0.48368555581094475
"211694_at","83942",-2.198244050493688,0.35254892629773127
"236085_at","133690",-2.1983978139160953,0.060439323003147485
"242396_at","644192",-2.1988047902066588,0.47794338815478277
"214134_at","343990",-2.1996129017739077,0.5117300323047111
"231176_at","284338",-2.1999926093362028,0.3486711729217845
"233363_at","",-2.201382195543223,0.5485787048084869
"219511_s_at","9627",-2.201690721644006,0.4339080622789682
"203835_at","2615",-2.202004044954012,0.2974764289514964
"1560562_a_at","342926",-2.203211338555895,0.515099277226154
"231361_at","22871",-2.203557178637632,0.5075414681511206
"240545_at","286382",-2.2038407895804033,0.4244301685930342
"210437_at","728269 4108",-2.204099727651774,0.26728058392323834
"1555264_a_at","646982",-2.2050614798168264,0.49479439547127585
"221286_s_at","51237",-2.205114062688067,0.3977207787833496
"200951_s_at","894",-2.2053079195758554,0.23260766040320086
"242296_x_at","",-2.2055787193093668,0.47860995311818655
"243825_at","255877",-2.2068774142119074,0.25287831557222423
"221914_at","6853",-2.207702630954915,0.18498760146973844
"208311_at","9248",-2.208943327502457,0.5258389294842577
"204122_at","7305",-2.2094339863612467,0.45698076799368204
"233180_at","",-2.210365078438276,0.20178046616200143
"219710_at","79628",-2.2106007596797665,0.4213031176605884
"213915_at","4818",-2.210735071926949,0.46891234079055577
"223280_x_at","64231",-2.2115047232743885,0.10643309377899772
"231491_at","54088",-2.2115747237033547,0.3511816457095846
"1562076_at","",-2.2117535533759005,0.5073848008989317
"204035_at","7857",-2.2125457719892117,0.44366879317792485
"239273_s_at","79148",-2.2126860940014397,0.27044747367880567
"231046_at","100653140 100652853",-2.2129304254530338,0.12228626779411159
"229670_at","",-2.2132184609153724,0.03660983733844525
"207581_s_at","4115",-2.213480712909044,0.5141976125607741
"215757_at","5591",-2.2135743666822814,0.05122784157718194
"210917_at","7525",-2.2140464865508918,0.09471245816812465
"241555_at","",-2.2145450413472205,0.5248162424626392
"210673_x_at","7080",-2.2146334045482954,0.33832352572183194
"1570314_at","",-2.2156002099564778,0.22963365503431432
"1554182_at","378108 375593",-2.2158897818959504,0.5550278570672882
"239905_at","91746",-2.2171438932643537,0.4429279428236258
"241338_at","",-2.217353604391929,0.4792812607451806
"234744_x_at","",-2.217512899687718,0.18491742424363156
"209601_at","51",-2.2176970969778913,0.5065785600840792
"232421_at","949",-2.2179967569348302,0.3449491925295284
"1565544_at","50862",-2.2180538334793427,0.18763717239340377
"244386_at","",-2.218148218232581,0.21991851443219004
"1556904_at","",-2.21820764962904,0.4032311307159051
"216704_at","",-2.219368057045771,0.4592297546401947
"234133_s_at","728543",-2.219486340581233,0.017957484470599586
"243173_at","164633",-2.2198488396853104,0.24830598044587374
"1560565_at","",-2.2201538350304544,0.17382127344736914
"231622_at","127247",-2.220616520270825,0.5215339157686751
"213442_x_at","25803",-2.220888578122153,0.21721076462867578
"241482_at","2041",-2.2216795023500553,0.038008934620028516
"234767_at","",-2.22175518002752,0.542348334856174
"233169_at","59348",-2.2222228801314796,0.4838805204268938
"1567015_at","4780",-2.222730645790507,0.2837170736224715
"224466_s_at","4097",-2.2230832536351266,0.3859156345702989
"237944_at","",-2.223920027015883,0.20984381019299694
"228132_at","84448",-2.2241240187840265,0.1806173588844518
"1561083_at","",-2.2254783470029746,0.37196367384161616
"214818_at","284001",-2.225675335732124,0.4176417643052592
"206716_at","7369",-2.226128204662335,0.10042602039833708
"1561817_at","",-2.22638735395291,0.5430488953337824
"243883_at","4324",-2.2264778678279615,0.5266112523569068
"215912_at","2775",-2.2275741341662876,0.48126712435796326
"213806_at","5813",-2.227612847988672,0.4762243410047225
"1561313_at","",-2.227753930071422,0.32393894550857194
"1564049_at","339593",-2.2280786968934647,0.5240939488957921
"214630_at","1585",-2.22879254163995,0.12421418345098541
"233032_x_at","",-2.229083637494412,0.2272851897303215
"1568487_x_at","",-2.2295707547885852,0.48505003195389773
"205838_at","2993",-2.229869572810286,0.5282100975470497
"228406_at","150572",-2.230644260532984,0.535908965597805
"207383_s_at","9028",-2.2308305346607993,0.3579182919659763
"235843_at","",-2.2311305528394314,0.2358762972284167
"1562029_at","",-2.231319346787873,0.4218808582274682
"217079_at","",-2.2321982284558732,0.22932143044172476
"238614_x_at","80264",-2.2329702444558714,0.40927550346330255
"208305_at","5241",-2.2333795877107856,0.18060438464289513
"228444_at","408",-2.2334053437183994,0.05674225189947247
"215486_at","221823",-2.233749560886643,0.14755449101103263
"221626_at","440515",-2.233789795951597,0.040169683571643675
"236340_at","100506380 129790",-2.2338731911686867,0.05634931131706171
"1554507_at","10003",-2.2346504371474984,0.05973807389094367
"232870_at","83933",-2.237222244879957,0.31027450765315034
"1570385_at","",-2.2377709455602393,0.4483249318733942
"240427_at","",-2.2378166351447337,0.41312360598084646
"211700_s_at","7216",-2.237829626373784,0.49493518471792697
"1570007_at","84230",-2.2382031488447818,0.14585808026717062
"239638_at","",-2.238598788702195,0.2971708422357961
"207586_at","6469",-2.239253987312627,0.10737605593608714
"240862_at","115727",-2.239473755981327,0.34944921788198946
"235239_at","169714",-2.2410725866899077,0.07301313487164329
"214575_s_at","566",-2.2415087183605045,0.554209815018573
"1562841_at","339666",-2.2421740561764314,0.4982246834711145
"1558449_at","",-2.242725027983918,0.5555172745567905
"232313_at","92293",-2.243009721803911,0.12061943574615934
"230978_at","100505659",-2.2439918732111845,0.26597241132186933
"217201_at","9462",-2.244062021374231,0.37938869775570644
"1555567_s_at","56203",-2.2455325608129892,0.4373260762129756
"241729_at","220164",-2.2456103354966954,0.5491601139568806
"1562048_at","152225",-2.2479939776470577,0.3027786720376376
"1565597_at","",-2.248765219596961,0.3090980095033603
"224408_at","84539",-2.2487890481230774,0.016399062353577205
"1553422_s_at","54715",-2.2488693555763652,0.17543082209445524
"241992_at","55332",-2.248974450963884,0.2585553155398143
"237825_x_at","",-2.2492463733183308,0.5550236507780506
"1554526_at","118427",-2.249641585151105,0.2504124145524041
"1559614_at","284808",-2.2506729540586137,0.5536941301441769
"216406_at","",-2.251409628647749,0.0811152524639999
"216403_at","160824",-2.2520797100505927,0.09019522242858974
"220476_s_at","55924",-2.2536098307827257,0.3702725426409048
"217102_at","",-2.254320086796027,0.05677474507778928
"232276_at","266722",-2.2543545439975476,0.3372819572994402
"213841_at","",-2.2544898951086862,0.35823219885928176
"222054_at","728448",-2.2545062689885387,0.02812711993589378
"1565699_at","143279",-2.254852279302339,0.4978319847513242
"239767_at","",-2.2548613001562,0.24236147639163103
"232656_at","",-2.2551324304765514,0.4197691434431768
"211830_s_at","8911",-2.255293957136586,0.053372423867833786
"237374_at","",-2.2559201440986327,0.5149619156495078
"215571_at","",-2.2559562139784286,0.14199249550826212
"1554368_at","93034",-2.2563346443034584,0.1608371923565598
"226716_at","57479",-2.2563963422023106,0.14869414105402723
"241653_x_at","",-2.25760410027919,0.30748623867982355
"232750_at","",-2.2583058851045044,0.05387403125782312
"1553614_a_at","100128202",-2.2587352981505617,0.07882493347308787
"1560237_at","",-2.2591789551259716,0.16128523132442676
"1557797_a_at","",-2.259658261278314,0.4742022407856594
"226777_at","8038",-2.2607294066043093,0.2817366468588155
"1561177_at","",-2.2610457780243274,0.06405012843721823
"237269_at","",-2.26188856691951,0.4258020480150324
"215468_at","647070",-2.2626048899418296,0.20311871560035288
"1562169_at","",-2.263156011233703,0.45275562925348334
"224140_at","246734",-2.263417288277034,0.5521449035060016
"229403_at","2683",-2.2634614138093343,0.4230246866268889
"1564310_a_at","165631",-2.263554715449083,0.06549145306852977
"205612_at","22915",-2.26395926713532,0.12586350061542292
"238216_at","100506258",-2.2642549682299595,0.507823927762835
"217654_at","8837",-2.2643046117846435,0.2411581818580048
"224257_s_at","59351",-2.264458872129997,0.54973739954776
"1570316_at","",-2.2649138221786282,0.5428636059227934
"1555251_a_at","9381",-2.2664554816335425,0.5057461174174105
"232531_at","196047",-2.2676207928881142,0.4920122130280339
"1566221_at","",-2.269908072414969,0.033986285214021486
"222171_s_at","63876",-2.2705179144544765,0.48452092221716486
"240672_at","54663",-2.2705477829061618,0.49864577189518244
"237670_at","284801",-2.2706278357827467,0.1855467630474035
"1556921_at","",-2.2724179499324695,0.4682455049076835
"239257_at","54456",-2.2724871116554226,0.3716868130777501
"236158_at","",-2.272594891008885,0.031085210700046006
"224157_at","353219",-2.2740428224941507,0.3448430520023716
"1569431_at","5049",-2.2745438871882935,0.5133335727259881
"203000_at","11075",-2.2746873459808743,0.5225255774122632
"233760_at","51118",-2.2751557072808346,0.44098231361333096
"234217_at","",-2.2763285373628053,0.5050772520508962
"232255_at","401321",-2.2769064330142026,0.08753169939388443
"1564015_at","63895",-2.276974407912805,0.5362361553631927
"1560404_a_at","89978",-2.2769982823615385,0.04071684391697115
"227763_at","130574",-2.2770340721580675,0.1833980523715989
"237326_at","114036",-2.2774340273663016,0.5416551744545265
"239955_at","",-2.277891803777873,0.5121562000027129
"217562_at","339479",-2.278516722972039,0.22076036278760808
"217237_at","",-2.279258601061532,0.08608654553394968
"214341_at","8906",-2.280772895154176,0.09962051031589053
"228781_at","79991",-2.2813130404341986,0.5107804371802318
"214412_at","474381 474382 83740",-2.281320624230194,0.5067637726816872
"1553426_at","285668",-2.2816174471465733,0.17616107127264302
"1563638_at","780776",-2.281697903674402,0.1718887486267475
"220656_at","",-2.2829126547364083,0.02094368693286469
"1554141_s_at","79819",-2.283627374937757,0.351993964088025
"209441_at","23221",-2.283708814023952,0.49389213896792716
"1559849_at","100289635",-2.2849576982638355,0.4694641521932464
"1554333_at","55466",-2.286249926965112,0.5005250710137858
"234300_s_at","140612",-2.28679546284553,0.4554554983282262
"239027_at","81704",-2.287020946117547,0.5001055470376359
"234407_s_at","57113",-2.2870278924436103,0.5154158375093811
"203750_s_at","5914",-2.287636483769162,0.11461489085190965
"231492_at","100506034",-2.289180579278916,0.05628021247085659
"224313_at","60496",-2.289347978730274,0.3636916334809859
